age,ageGroup,area,notInEdu,notInEmp,notInTra,neet,notInEduNotEnr,eduBarrier,workBarrier,trainBarrier,weights
22,15-24,Rural,FALSE,TRUE,NA,FALSE,FALSE,,,,0.222959
24,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,B,H,0.222959
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,ABCDE,AE,ABFH,0.222959
33,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.222959
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,ABGI,0.222959
21,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCDEFGHI,GL,0.222959
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.222959
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,H,0.222959
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,ABCDEFGHIJ,HL,0.222959
46,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCD,GHKL,0.222959
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,AEGHIJ,H,0.222959
46,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,EFGHIJ,HK,0.222959
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHI,HIL,0.550016
43,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ADE,AGHI,0.550016
26,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,D,,H,0.550016
32,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,EFGHJ,FGHIL,0.550016
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.550016
16,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,K,0.550016
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,FHL,0.550016
56,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,EFGHIJ,FHIKL,0.550016
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,CIJK,0.550016
48,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,AE,AGIL,0.550016
39,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,AE,ABGI,0.550016
17,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,AB,EFGHIJ,BH,0.550016
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.550016
23,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,J,CDEFGHIJ,AHI,0.550016
30,25-64,Rural,TRUE,NA,TRUE,NA,NA,,AE,ABG,0.550016
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDEFGH,HIL,0.550016
40,25-64,Rural,TRUE,NA,TRUE,NA,NA,,DEFGH,HIL,0.550016
31,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.550016
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,AEFGHIJ,HL,0.550016
53,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEF,HL,0.499621
36,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,EFGHJ,H,0.499621
30,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHIJ,GH,0.499621
27,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,D,,H,0.499621
30,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.499621
58,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,E,FH,0.499621
47,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,DEF,HL,0.499621
24,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,,K,0.499621
20,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCDEFG,G,0.499621
32,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHIJ,FGHI,0.499621
16,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,M,ABCDEIJ,HL,0.499621
29,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,D,B,H,0.499621
15,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,E,,H,0.499621
58,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,AE,H,0.499621
39,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCD,FH,0.499621
34,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,C,0.499621
23,15-24,Urban,TRUE,NA,TRUE,NA,TRUE,E,ABE,G,0.499621
32,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHI,GH,0.499621
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,HL,0.290941
29,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,PQ,EFGHIJ,H,0.290941
19,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,B,,A,0.290941
17,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BL,AE,AI,0.290941
34,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.290941
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,,H,0.290941
15,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCDEFGHIJ,HL,0.290941
63,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,E,Z,0.290941
63,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABE,AI,0.290941
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABEI,AIL,0.290941
23,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,B,,H,0.290941
44,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,DEFGHIJ,H,0.290941
58,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,DEFGHIJ,GHK,0.290941
54,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDEF,HL,0.290941
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BCDJ,,HIJKL,0.290941
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.290941
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,B,,H,0.290941
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,CDEFGHI,H,0.290941
46,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.290941
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFG,HL,0.290941
23,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BGL,BCE,A,0.267717
27,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,ABCDEFGHIJ,AHIL,0.267717
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABE,AHI,0.267717
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.267717
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHIJ,K,0.267717
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDE,GHIL,0.267717
59,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.267717
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,AE,AGH,0.267717
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDI,GI,0.267717
21,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,,H,0.267717
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHIJ,H,0.267717
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHIJ,GHI,0.267717
19,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,K,0.267717
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.267717
41,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDEF,AHIL,0.267717
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABE,AGI,0.267717
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,J,,H,0.267717
41,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHIJ,AFGHL,0.267717
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.267717
55,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,FH,0.267717
42,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,K,0.377501
21,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,P,ABCDEFGHIJ,BHL,0.377501
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEFGHIJ,Z,0.377501
28,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,DQ,ABCDEFGHIJ,Z,0.377501
47,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,L,0.377501
29,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,JM,ABCDEFGHIJ,HK,0.377501
19,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,ABCM,ABCDEFGHIJ,ABH,0.377501
46,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABEFGHIJ,BHL,0.377501
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,G,0.377501
29,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,E,,G,0.377501
46,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,G,0.377501
20,15-24,Rural,TRUE,NA,TRUE,NA,NA,,,H,0.377501
17,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BL,EHI,AGI,0.377501
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,HK,0.377501
21,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,J,,AH,0.377501
36,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,HK,0.377501
30,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHJ,ABI,0.377501
64,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,K,0.513264
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BDEFGHI,FHIL,0.513264
21,15-24,Rural,TRUE,NA,TRUE,NA,NA,,ABCDEFGHIJ,B,0.513264
23,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,D,ABCDEFGHIJ,ABH,0.513264
34,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,CEHI,FL,0.513264
47,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,CE,HKL,0.513264
30,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,ABHK,0.513264
23,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BMP,ABCDEFGHIJ,ABH,0.513264
15,15-24,Rural,FALSE,NA,TRUE,FALSE,FALSE,,ABCDEFGHIJ,L,0.513264
34,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ACEFHI,KL,0.513264
16,15-24,Rural,FALSE,NA,TRUE,FALSE,FALSE,,ACDEFGHIJ,HL,0.513264
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,GHIJ,ABK,0.513264
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ACDEFGHIJ,IK,0.513264
29,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,BDFGHIJ,FHL,0.513264
56,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,DEFGHIJ,L,0.513264
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,AM,BCDEFGHIJ,ABH,0.513264
41,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABEFHIJ,H,0.42839
26,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,PQ,ABCDEIJ,FH,0.42839
25,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,DPQ,ABE,K,0.42839
29,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,,H,0.42839
18,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,AD,ABCDEFGHIJ,GH,0.42839
30,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.42839
43,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.42839
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,H,0.42839
16,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,IJ,0.42839
33,25-64,Rural,TRUE,NA,TRUE,NA,NA,,EFGHJ,HIJKL,0.42839
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,EFGHJ,GI,0.42839
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.42839
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEFGHIJ,HL,0.42839
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEFGHIJ,HIJK,0.42839
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,B,,H,0.42839
33,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABEFGHIJ,HK,0.42839
28,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,D,,H,0.42839
27,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,ABD,AE,HIJK,0.42839
38,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,AE,GIJKL,0.42839
16,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,GIL,0.173414
60,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHIJ,H,0.173414
43,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,FGHIJ,H,0.173414
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,AE,E,B,0.173414
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.173414
21,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,CDFGHI,L,0.173414
62,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.173414
38,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.173414
36,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,E,HL,0.173414
55,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.173414
33,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,H,0.173414
23,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DIJM,ACDEFGHIJ,AI,0.173414
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.173414
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,FGHIJ,HI,0.173414
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.173414
61,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFG,HL,0.173414
15,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,E,GI,0.173414
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHIJ,BHIK,0.173414
17,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ADIJ,AIL,0.173414
17,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,KL,0.173414
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFI,GHL,0.375892
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.375892
21,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEFI,GHL,0.375892
15,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,G,0.375892
41,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,H,0.375892
23,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DFQ,ABCEG,HKL,0.375892
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.375892
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,H,0.375892
39,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,K,0.375892
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.375892
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,HKL,0.375892
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.375892
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DJP,ABE,GHKL,0.375892
53,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.375892
24,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,E,BGI,0.375892
17,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,ABDEM,ABCDEFGHIJ,BH,0.375892
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,H,0.375892
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,FH,0.375892
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDEFGHIJ,H,0.375892
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCDE,GHL,0.375892
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,H,0.251696
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,EM,,BH,0.251696
21,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,,H,0.251696
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,H,0.251696
21,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,BCDEFGHI,L,0.251696
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,H,0.251696
19,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,ABCDEFGHIJ,HKL,0.251696
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,E,FH,0.251696
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.251696
32,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABEI,GH,0.251696
41,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABE,HIL,0.251696
19,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,H,0.251696
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,AEFGHI,K,0.251696
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEGHIJ,BKL,0.251696
61,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGH,L,0.251696
51,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,K,0.251696
54,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.251696
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDFGHIJ,Z,0.251696
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.222978
28,25-64,Rural,TRUE,NA,TRUE,NA,NA,,EF,FHIK,0.222978
48,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,EFJ,H,0.222978
19,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCDJ,L,0.222978
33,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,JK,0.222978
34,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.222978
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEFGJ,GHL,0.222978
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.222978
34,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEHI,FGHL,0.222978
41,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.222978
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,ABGHI,0.222978
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.222978
24,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,BE,EFGJ,AGHI,0.222978
18,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,ADE,ABCDE,GIJK,0.222978
53,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDEFGHIJ,HL,0.222978
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,FH,0.222978
18,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ACDE,AGIK,0.222978
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.222978
35,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,EFGHIJ,IKL,0.222978
34,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDEFGHIJ,H,2.379444
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEFGHIJ,HL,2.379444
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EI,FHL,2.379444
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,2.379444
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,ACE,2.379444
20,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,L,2.379444
49,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BEG,GHK,2.379444
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,L,2.379444
18,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,P,ABCDEFGHIJ,H,2.379444
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,B,ABCDEFGHIJ,K,2.379444
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DQ,E,HKL,2.379444
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,MO,,Z,2.379444
43,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,E,GIL,2.379444
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDEFGHIJ,H,2.379444
28,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,J,BCDEFGHI,HL,2.379444
16,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,BCDEFGHIJ,L,2.379444
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,E,ABGI,0.311176
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.311176
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEFGHIJ,H,0.311176
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.311176
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DMQ,ABCDEFGHIJ,H,0.311176
34,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.311176
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,AE,AHIL,0.311176
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,,H,0.311176
41,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDEFG,HL,0.311176
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BE,,H,0.311176
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,AE,ABHL,0.311176
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.311176
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,ABI,0.311176
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEFGHI,HIL,0.311176
62,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEJ,HIL,0.311176
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BDE,ABCDEFGIJ,AHI,0.311176
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,B,,H,0.311176
46,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.311176
55,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDEFGHIJ,H,0.311176
19,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEFIJ,GHL,0.311176
29,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,LQ,ABCDEFGHIJ,ABCGHI,0.265405
43,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,CHI,0.265405
51,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,AC,H,0.265405
39,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCE,AGI,0.265405
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEFGI,AHIL,0.265405
49,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.265405
43,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEFGHIJ,HL,0.265405
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,,C,0.265405
47,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,H,0.265405
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,,H,0.265405
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEFGHIJ,H,0.265405
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,H,0.265405
54,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEI,HIKL,0.265405
23,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BE,ACDEFGHIJ,HL,0.265405
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.265405
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,AE,AGI,0.265405
29,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DJ,,H,0.265405
24,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,C,H,0.265405
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,AE,K,0.265405
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,HK,0.265405
43,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,BI,HK,0.538182
39,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,BC,Z,0.538182
27,25-64,Urban,TRUE,NA,TRUE,NA,NA,,,KL,0.538182
45,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEHIJ,Z,0.538182
38,25-64,Urban,TRUE,TRUE,TRUE,TRUE,NA,,AE,C,0.538182
28,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,F,,L,0.538182
49,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,C,L,0.538182
25,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,D,,HK,0.538182
59,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,BHK,0.538182
29,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,CGJ,BCDEFGHIJ,KL,0.538182
43,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,G,0.538182
22,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,H,,G,0.538182
